tconst,Discrepancy_Log,first_us_theatrical_date,Last_US_Theatrical_Date,first_theatrical_date_anywhere,Last_Theatrical_Date,first_intl_theatrical_date,Last_International_Theatrical_date,primaryTitle,first_festival_date,Last_Festival_Date,first_us_festival_date,Last_US_festival_date,first_intl_festival_date,Last_International_festival_date,first_digital_date_anywhere,Last_Digital_Date,first_us_digital_date,Last_US_Digital_date,first_intl_digital_date,Last_International_Digital_date,First_Physical_Release,Last_Physical_Release_Anywhere,First_US_Physical_Release,Last_US_Physical_Release,First_International_Physical_Release,Last_International_Physical_Release,titleType,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,has_festival_aka,releaseinfo_url,match_flag,match_score,release_year_01,year_mismatch,year_diff,domestic,worldwide,distributor,opening,international,n_release_events,n_countries,has_major_festival,big_three_premiere,market_velocity_90d,gap_us_to_nonus_days,theatrical_span_days,digital_before_theatrical,digital_to_theatrical_span,release_month,first_us_release_date_any_type,last_us_release_date_any_type,US_release_only,International_release_only,US_festival_theatrical_gap,US_theatrical_digital_gap,International_theatrical_US_gap,Master_Release_1,Master_Release_2,Master_Release_3,Master_Release_4,Master_Release_5,Master_Release_6,Master_Release_7,Master_Release_8,Master_Release_9,Master_Release_10,Master_Release_11,Master_Release_12,Master_Release_13,Master_Release_14,Master_Release_15,Master_Release_16,Master_Release_17,Master_Release_18,Master_Release_19,Master_Release_20,Master_Release_21,Master_Release_22,Master_Release_23,Master_Release_24,Master_Release_25,Master_Release_26,Master_Release_27,Master_Release_28,Master_Release_29,Master_Release_30,Master_Release_31,Master_Release_32,Master_Release_33,Master_Release_34,Master_Release_35,Master_Release_36,Master_Release_37,Master_Release_38,Master_Release_39,Master_Release_40,Master_Release_41,Master_Release_42,Master_Release_43,Master_Release_44,Master_Release_45,Master_Release_46,Master_Release_47,Master_Release_48,Master_Release_49,Master_Release_50,Master_Release_51,Master_Release_52,Master_Release_53,Master_Release_54,Master_Release_55,Master_Release_56,Master_Release_57,Master_Release_58,Master_Release_59,Master_Release_60,Master_Release_61,Master_Release_62,Master_Release_63,Master_Release_64,Master_Release_65,Master_Release_66,Master_Release_67,Master_Release_68,Master_Release_69,Master_Release_70,Master_Release_71,Master_Release_72,Master_Release_73,Master_Release_74,Master_Release_75,Master_Release_76,Master_Release_77,Master_Release_78,Master_Release_79,Master_Release_80,Master_Release_81,Master_Release_82,Master_Release_83,Master_Release_84,Master_Release_85,Master_Release_86,Master_Release_87,Master_Release_88,Master_Release_89,Master_Release_90,Master_Release_91,Master_Release_92,Master_Release_93,Master_Release_94,Master_Release_95,Master_Release_96,Master_Release_97,Master_Release_98,Master_Release_99,Master_Release_100,Master_Release_101,Master_Release_102,Master_Release_103,Master_Release_104,Master_Release_105,Master_Release_106,Master_Release_107,Master_Release_108,Master_Release_109,Master_Release_110,Master_Release_111,Master_Release_112,Master_Release_113,Master_Release_114,Master_Release_115,Master_Release_116,Master_Release_117,Master_Release_118,Master_Release_119,Master_Release_120,Master_Release_121,Master_Release_122,Master_Release_123,Master_Release_124,Master_Release_125,Master_Release_126,Master_Release_127,Master_Release_128,Master_Release_129,Master_Release_130,Master_Release_131,Master_Release_132,Master_Release_133,Master_Release_134,Master_Release_135,Master_Release_136,Master_Release_137,Master_Release_138,Master_Release_139,Master_Release_140,Master_Release_141,Master_Release_142,Master_Release_143,Master_Release_144,Master_Release_145,Master_Release_146,Master_Release_147,Master_Release_148,Master_Release_149,Master_Release_150,Master_Release_151,Master_Release_152,Master_Release_153,Master_Release_154,Master_Release_155,Master_Release_156,Master_Release_157,Master_Release_158,Master_Release_159,Master_Release_160,Master_Release_161,Master_Release_162,Master_Release_163,Master_Release_164,Master_Release_165,Master_Release_166,Master_Release_167,Master_Release_168,Master_Release_169,Master_Release_170,Master_Release_171,Master_Release_172,Master_Release_173,Master_Release_174,Master_Release_175,Master_Release_176,Master_Release_177,Master_Release_178,Master_Release_179,Master_Release_180,Master_Release_181,Master_Release_182,Master_Release_183,Master_Release_184,Master_Release_185,Master_Release_186,Master_Release_187,Master_Release_188,Master_Release_189,Master_Release_190,Master_Release_191,Master_Release_192,Master_Release_193,Master_Release_194,Master_Release_195,Master_Release_196,Master_Release_197,Master_Release_198,Master_Release_199,Master_Release_200,Master_Release_201,Master_Release_202,Master_Release_203,Master_Release_204,Master_Release_205,Master_Release_206,Master_Release_207,Master_Release_208,Master_Release_209,Master_Release_210,Master_Release_211,Master_Release_212,Master_Release_213,Master_Release_214,Master_Release_215,Master_Release_216,Master_Release_217,Master_Release_218,Master_Release_219,Master_Release_220,Master_Release_221,Master_Release_222,Master_Release_223,Master_Release_224,Master_Release_225,Master_Release_226,Master_Release_227,Master_Release_228,Master_Release_229,Master_Release_230,Master_Release_231,Master_Release_232,Master_Release_233,Master_Release_234,Master_Release_235,Master_Release_236,Master_Release_237,Master_Release_238,Master_Release_239,Master_Release_240,Master_Release_241,Master_Release_242,Master_Release_243,Master_Release_244,Master_Release_245,Master_Release_246,Master_Release_247,Master_Release_248,Master_Release_249,Master_Release_250,Master_Release_251,Master_Release_252,Master_Release_253,Master_Release_254,Master_Release_255,Master_Release_256,Master_Release_257,Master_Release_258,Master_Release_259,Master_Release_260,Master_Release_261,Master_Release_262,Master_Release_263,Master_Release_264,Master_Release_265,Master_Release_266,Master_Release_267,Master_Release_268,Master_Release_269,Master_Release_270,Master_Release_271,Master_Release_272,Master_Release_273,Master_Release_274,Master_Release_275,Master_Release_276,Master_Release_277,Master_Release_278,Master_Release_279,Master_Release_280,Master_Release_281,Master_Release_282,Master_Release_283,Master_Release_284,Master_Release_285,Master_Release_286,Master_Release_287,Master_Release_288,Master_Release_289,Master_Release_290,Master_Release_291,Master_Release_292,Master_Release_293,Master_Release_294,Master_Release_295,International_festival_theatrical_gap,International_theatrical_digital_gap,local_poster_path,color_palette_rgb,face_count_retinaface
tt14985732,2 (Non-Theatrical (TMDb Only)) | 1 (Unknown) | 1 (TMDb Theatrical missing from BOM),,,2022-03-10,2022-03-10,2022-03-10,2022-03-10,Wash My Soul in the River's Flow,2021-08-20,2021-08-20,,,2021-08-20,2021-08-20,2022-05-01,2022-05-01,,,2022-05-01,2022-05-01,,,,,,,movie,Wash My Soul in the River's Flow,0,2021.0,,90.0,"Biography,Documentary,History",8.8,60.0,False,https://www.imdb.com/title/tt14985732/releaseinfo,Match,1.0,2021.0,no,0.0,,"$61,231",,,"$61,231",3,2,False,False,1,,0.0,False,,8.0,,,False,True,,,,Melbourne International Film Festival | Australia | 2021-08-20 | No BOM Data | No BOM Data,Theatrical | Australia | 2022-03-10 | No BOM Data | No BOM Data,Digital | New Zealand | 2022-05-01 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,52.0,sampled_posters/tt14985732.jpg,"[array([250, 247, 243]), array([7, 7, 7]), array([133, 126, 124]), array([194,  26,  15]), array([251, 212,  10])]",2
tt14941348,3 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match) | 1 (TMDb Theatrical missing from BOM),,,2021-11-19,2022-04-22,2021-11-19,2022-04-22,Mole Song Final,2022-04-09,2022-08-06,,,2022-04-09,2022-08-06,,,,,,,,,,,,,movie,Mogura no uta Final,0,2021.0,,129.0,"Action,Comedy,Crime",6.1,197.0,False,https://www.imdb.com/title/tt14941348/releaseinfo,Match,0.86,2021.0,no,0.0,,"$3,158,241",,,"$3,158,241",5,4,False,False,1,,154.0,False,,11.0,,,False,True,,,,"Theatrical | Japan | 2021-11-19 | $707,300 | $3,158,241","Golden Horse Fantastic Film Festival | Taiwan, Province of China | 2022-04-09 | No BOM Data | No BOM Data","Theatrical | Taiwan, Province of China | 2022-04-22 | No BOM Data | No BOM Data",Bucheon International Fantastic Film Festival | South Korea | 2022-07-09 | No BOM Data | No BOM Data,Melbourne International Film Festival | Australia | 2022-08-06 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-141.0,,sampled_posters/tt14941348.jpg,"[array([224, 168,  57]), array([55, 35, 31]), array([159,  92,  44]), array([235, 222, 183]), array([131, 140, 143])]",8
tt6280802,1 (Perfect Match),,,2016-10-26,2016-10-26,2016-10-26,2016-10-26,Hide and Never Seek,,,,,,,,,,,,,,,,,,,movie,Honsoom,0,2016.0,,88.0,Horror,4.8,294.0,False,https://www.imdb.com/title/tt6280802/releaseinfo,Match,0.89,2016.0,no,0.0,,"$1,919,930",,,"$1,919,930",1,1,False,False,1,,0.0,False,,10.0,,,False,True,,,,"Theatrical | South Korea | 2016-10-26 | $897,161 | $1,919,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt6280802.jpg,"[array([12, 13,  3]), array([200, 124,  27]), array([138, 121,  50]), array([75, 69, 22]), array([178, 169,  91])]",0
tt8289986,1 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match),,,2019-02-08,2019-02-08,2019-02-08,2019-02-08,My Father's Bones,2018-09-25,2018-09-25,,,2018-09-25,2018-09-25,,,,,,,,,,,,,movie,Babamin Kemikleri,0,2018.0,,103.0,Drama,6.3,67.0,False,https://www.imdb.com/title/tt8289986/releaseinfo,Match,1.0,2018.0,no,0.0,,"$3,005",,,"$3,005",2,1,False,False,1,,0.0,False,,9.0,,,False,True,,,,Premiere | Türkiye | 2018-09-25 | No BOM Data | No BOM Data,"Theatrical | Türkiye | 2019-02-08 | $1,670 | $3,005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,sampled_posters/tt8289986.jpg,"[array([28, 25, 22]), array([140, 154, 159]), array([96, 86, 72]), array([212, 209, 193]), array([218, 170,  68])]",4
tt11879280,2 (TMDb Theatrical missing from BOM) | 1 (Perfect Match),,,2020-07-30,2020-07-30,2020-07-30,2020-07-30,The Washing Machine,,,,,,,,,,,,,,,,,,,movie,The Washing Machine,0,2020.0,,110.0,"Comedy,Fantasy,Sci-Fi",4.1,639.0,False,https://www.imdb.com/title/tt11879280/releaseinfo,Match,1.0,2020.0,no,0.0,,"$138,968",,,"$138,968",3,3,False,False,3,,0.0,False,,7.0,,,False,True,,,,Theatrical | Egypt | 2020-07-30 | No BOM Data | No BOM Data,Theatrical | Saudi Arabia | 2020-07-30 | No BOM Data | No BOM Data,"Theatrical | United Arab Emirates | 2020-07-30 | $67,553 | $138,968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt11879280.jpg,"[array([38, 33, 27]), array([89, 82, 65]), array([129, 126, 102]), array([195, 178, 152]), array([238, 176,  15])]",7
tt32477916,7 (Non-Theatrical (TMDb Only)) | 1 (BOM Release missing from TMDb),,,2024-10-18,2024-10-18,2024-10-18,2024-10-18,A Sudden Glimpse to Deeper Things,2024-07-03,2025-04-11,,,2024-07-03,2025-04-11,2025-05-20,2025-05-20,,,2025-05-20,2025-05-20,,,,,,,movie,A Sudden Glimpse to Deeper Things,0,2024.0,,88.0,Documentary,6.2,98.0,False,https://www.imdb.com/title/tt32477916/releaseinfo,Match,1.0,2024.0,no,0.0,,"$52,443",,,"$52,443",7,7,False,False,2,,0.0,False,,7.0,,,False,True,,,,Karlovy Vary International Film Festival | Czechia | 2024-07-03 | No BOM Data | No BOM Data,Vancouver International Film Festival | Canada | 2024-09-26 | No BOM Data | No BOM Data,"Theatrical | United Kingdom | 2024-10-18 | $11,990 | $52,443",Theatrical (Ltd) | United Kingdom | 2024-10-18 | No BOM Data | No BOM Data,Torino Film Festival | Italy | 2024-11-24 | No BOM Data | No BOM Data,Docpoint Tallinn Documentary Film Festival | Estonia | 2025-02-09 | No BOM Data | No BOM Data,Hong Kong International Film Festival | Hong Kong | 2025-04-11 | No BOM Data | No BOM Data,Millennium Docs Against Gravity Film Festival | Poland | 2025-05-20 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,sampled_posters/tt32477916.jpg,"[array([  5,  87, 233]), array([251, 251, 252]), array([11,  8, 12]), array([111, 123, 168]), array([227, 120,  57])]",1
tt36589890,9 (TMDb Theatrical missing from BOM) | 3 (Non-Theatrical (TMDb Only)) | 1 (Unknown),,,2026-02-12,2026-03-21,2026-02-12,2026-03-21,The Rose: Come Back to Me,2025-06-06,2025-09-22,2025-06-06,2025-06-06,2025-09-20,2025-09-22,,,,,,,,,,,,,movie,The Rose: Come Back to Me,0,2025.0,,85.0,"Biography,Documentary,Music",9.7,92.0,False,https://www.imdb.com/title/tt36589890/releaseinfo,Match,1.0,2025.0,no,0.0,,"$2,788",,,"$2,788",12,11,True,False,1,,37.0,False,,6.0,2025-06-06,2025-06-06,False,True,,,,Tribeca Film Festival | Domestic | 2025-06-06 | No BOM Data | No BOM Data,Busan International Film Festival | South Korea | 2025-09-20 | No BOM Data | No BOM Data,Calgary International Film Festival | Canada | 2025-09-22 | No BOM Data | No BOM Data,Theatrical | Argentina | 2026-02-12 | No BOM Data | No BOM Data,Theatrical | Mexico | 2026-02-12 | No BOM Data | No BOM Data,Theatrical | Spain | 2026-02-13 | No BOM Data | No BOM Data,Theatrical | Brazil | 2026-02-14 | No BOM Data | No BOM Data,Theatrical | Germany | 2026-02-14 | No BOM Data | No BOM Data,Theatrical | Indonesia | 2026-02-14 | No BOM Data | No BOM Data,Theatrical | South Korea | 2026-02-14 | No BOM Data | No BOM Data,Theatrical | United Kingdom | 2026-02-14 | No BOM Data | No BOM Data,Theatrical | Hong Kong | 2026-03-21 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,sampled_posters/tt36589890.jpg,"[array([51, 44, 14]), array([91, 73, 61]), array([148, 101,  84]), array([163, 157, 162]), array([242, 241, 238])]",16
tt21741282,2 (BOM Release missing from TMDb) | 1 (Unknown) | 1 (TMDb Theatrical missing from BOM),,,2022-09-09,2022-09-09,2022-09-09,2022-09-09,Batch 2013,,,,,,,,,,,,,,,,,,,movie,Batch 2013,0,2022.0,,155.0,Drama,8.0,97.0,False,https://www.imdb.com/title/tt21741282/releaseinfo,Match,1.0,2022.0,no,0.0,,"$8,875",,,"$8,875",1,1,False,False,1,,0.0,False,,9.0,,,False,True,,,,Theatrical | Australia | 2022-09-09 | No BOM Data | No BOM Data,Theatrical | New Zealand | 2022-09-09 | $859 | $859,Theatrical | United Kingdom | 2022-09-09 | $212 | $212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt21741282.jpg,"[array([50, 43, 22]), array([77, 61, 28]), array([32, 25, 13]), array([120,  98,  39]), array([154, 133,  70])]",1
tt20218618,9 (TMDb Theatrical missing from BOM) | 6 (Non-Theatrical (TMDb Only)) | 3 (Perfect Match) | 1 (BOM Release missing from TMDb),,,2025-04-17,2025-11-27,2025-04-17,2025-11-27,June and John,2025-05-10,2025-06-03,,,2025-05-10,2025-06-03,2025-04-23,2025-09-04,,,2025-04-23,2025-09-04,,,,,,,movie,June and John,0,2025.0,,92.0,"Comedy,Romance,Thriller",5.2,1022.0,False,https://www.imdb.com/title/tt20218618/releaseinfo,Match,1.0,2025.0,no,0.0,,"$252,785",,,"$252,785",18,15,False,False,14,,224.0,False,,4.0,,,False,True,,,,Paris | France | 2025-04-17 | No BOM Data | No BOM Data,"Theatrical | Hungary | 2025-04-17 | $10,726 | $29,401",Ciné+ OCS | France | 2025-04-23 | No BOM Data | No BOM Data,"Theatrical | Russia/CIS | 2025-04-23 | $97,242 | $215,443",Theatrical | Russia/CIS | 2025-04-24 | No BOM Data | No BOM Data,Theatrical | Finland | 2025-04-25 | No BOM Data | No BOM Data,"Theatrical | Lithuania | 2025-05-02 | $3,088 | $4,751","Theatrical | Türkiye | 2025-05-02 | $3,190 | $3,190",Fantasy Filmfest Nights | Germany | 2025-05-10 | No BOM Data | No BOM Data,Theatrical | Spain | 2025-05-10 | No BOM Data | No BOM Data,Theatrical | Dominican Republic | 2025-05-29 | No BOM Data | No BOM Data,Theatrical | Greece | 2025-05-29 | No BOM Data | No BOM Data,Theatrical | Mexico | 2025-05-29 | No BOM Data | No BOM Data,Milano Film Festival | Italy | 2025-06-03 | No BOM Data | No BOM Data,Theatrical | Guatemala | 2025-06-05 | No BOM Data | No BOM Data,Digital | Russia/CIS | 2025-06-06 | No BOM Data | No BOM Data,Theatrical | Brazil | 2025-06-12 | No BOM Data | No BOM Data,Digital | Germany | 2025-09-04 | No BOM Data | No BOM Data,Theatrical | Israel | 2025-11-27 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.0,50.0,sampled_posters/tt20218618.jpg,"[array([37,  9, 21]), array([ 47,  81, 141]), array([207, 112, 118]), array([131,  45,  55]), array([ 66, 163, 179])]",2
tt12145322,2 (Non-Theatrical (TMDb Only)) | 1 (BOM Release missing from TMDb),,,2020-09-17,2020-09-17,2020-09-17,2020-09-17,Dead,2020-10-22,2020-10-22,,,2020-10-22,2020-10-22,2020-10-27,2020-10-27,,,2020-10-27,2020-10-27,,,,,,,movie,Dead,0,2020.0,,90.0,"Comedy,Horror,Romance",5.4,506.0,False,https://www.imdb.com/title/tt12145322/releaseinfo,Match,1.0,2020.0,no,0.0,,"$14,465",,,"$14,465",2,1,False,False,1,,0.0,False,,9.0,,,False,True,,,,"Theatrical | New Zealand | 2020-09-17 | $5,964 | $14,465",Frightfest | United Kingdom | 2020-10-22 | No BOM Data | No BOM Data,Digital | United Kingdom | 2020-10-27 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,sampled_posters/tt12145322.jpg,"[array([33,  9, 60]), array([182,  15, 226]), array([52, 32, 93]), array([ 77,  63, 156]), array([119, 114, 201])]",3
tt11379620,1 (Non-Theatrical (TMDb Only)) | 1 (BOM Release missing from TMDb),,,2022-02-17,2022-02-17,2022-02-17,2022-02-17,The Last Ride of the Wolves,2022-01-26,2022-01-26,,,2022-01-26,2022-01-26,,,,,,,,,,,,,movie,The Last Ride of the Wolves,0,2022.0,,81.0,Drama,5.8,134.0,False,https://www.imdb.com/title/tt11379620/releaseinfo,Match,1.0,2022.0,no,0.0,,"$17,261",,,"$17,261",1,1,False,False,1,,0.0,False,,1.0,,,False,True,,,,Premiere | Netherlands | 2022-01-26 | No BOM Data | No BOM Data,"Theatrical | Netherlands | 2022-02-17 | $14,171 | $17,261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,sampled_posters/tt11379620.jpg,"[array([24, 19, 11]), array([69, 45, 20]), array([246, 213,  53]), array([127,  93,  41]), array([217, 215, 208])]",0
tt28444100,3 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match) | 1 (TMDb Theatrical missing from BOM),,,2025-09-25,2025-10-02,2025-09-25,2025-10-02,Promise I'll Be Fine,2024-10-30,2025-10-10,,,2024-10-30,2025-10-10,,,,,,,,,,,,,movie,"Hore je nebo, v doline som ja",0,2024.0,,92.0,Drama,7.9,48.0,True,https://www.imdb.com/title/tt28444100/releaseinfo,Match,0.98,2024.0,no,0.0,,"$9,416",,,"$9,416",5,4,False,False,1,,7.0,False,,10.0,,,False,True,,,,Tokyo International Film Festival | Japan | 2024-10-30 | No BOM Data | No BOM Data,Karlovy Vary International Film Festival | Czechia | 2025-07-08 | No BOM Data | No BOM Data,"Theatrical | Slovakia | 2025-09-25 | $2,608 | $9,416",Theatrical | Czechia | 2025-10-02 | No BOM Data | No BOM Data,Czech and Slovak Film Festival of Australia | Australia | 2025-10-10 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,sampled_posters/tt28444100.jpg,"[array([237, 237, 232]), array([74, 98, 63]), array([31, 32, 31]), array([173, 166, 141]), array([134, 100,  78])]",1
tt10692622,1 (BOM Release missing from TMDb) | 1 (Non-Theatrical (TMDb Only)),,,2020-01-24,2020-01-24,2020-01-24,2020-01-24,Cholitas,,,,,,,,,,,,,,,,,,,movie,Cholitas,0,2019.0,,80.0,Documentary,7.2,104.0,False,https://www.imdb.com/title/tt10692622/releaseinfo,Match,1.0,2020.0,yes,1.0,,"$29,451",,,"$29,451",1,1,False,False,1,,0.0,False,,1.0,,,False,True,,,,"Theatrical | Spain | 2020-01-24 | $5,970 | $29,451",Theatrical (Ltd) | Spain | 2020-01-24 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt10692622.jpg,"[array([183, 191, 214]), array([157, 162, 185]), array([106,  80,  93]), array([232, 230, 241]), array([143, 122, 138])]",0
